iteration,placebo_ate,placebo_std_error,placebo_p_value,true_ate,outcome_column,treatment_column
443,-0.04322582563856549,0.02694452943471565,0.1086584317384742,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
444,-0.01041589386045526,0.01894273390991029,0.5824138737004672,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
445,-0.01840357018050142,0.016776266340788954,0.27264123563584486,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
446,0.0160312171219191,0.01565694681259323,0.30588042001306137,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
447,-0.001441789909168015,0.02388821706183255,0.9518723456893146,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
448,0.0019272859153190308,0.016667187866142446,0.9079429810499436,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
449,-0.039214201419871406,0.01646266074514916,0.017218489803228352,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
450,0.02003222952327209,0.01791295727441477,0.2634348492812304,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
451,0.02431076957408341,0.017326529677300247,0.16058847038964208,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
452,-0.013759333353185868,0.021659104663843496,0.5252537229898362,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
453,-0.013276375611947545,0.016739487369380857,0.4277095335475596,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
454,-0.010479105026010287,0.021943499994775805,0.6329709600541413,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
455,-0.0013829361856855966,0.01855651014132695,0.9405921233464098,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
456,0.014170440662754344,0.014656057887760464,0.3336111414505204,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
457,-0.0178625374390379,0.01570132657158183,0.2552687009757204,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
458,-0.010954832455817876,0.016015627292440562,0.49396951234883213,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
459,0.014214718848051679,0.02148939222332133,0.5083070520857901,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
460,0.011829621012646367,0.013714227742108617,0.3883683324030097,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
461,0.009021627150376601,0.02088847650282331,0.665817777963319,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
462,0.006316367591061392,0.015992364469121077,0.6928713322411899,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
463,0.03794826789333401,0.025819152022876202,0.14162350251939013,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
464,0.005609389638447732,0.017496715157979938,0.7485160171624503,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
465,-0.014024932675522659,0.020954405645297193,0.5032995925141316,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
466,-0.004783023468316862,0.01852658708445755,0.7962751066123858,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
467,-0.001361501871922707,0.02007883969651174,0.9459386375055668,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
468,-0.02225732865106099,0.02089297085977645,0.2867391795910291,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
469,0.01445552657296819,0.015810626696019663,0.36056353046188006,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
470,-0.007459871847671641,0.014153195243297877,0.5981377551939993,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
471,-0.027262450040581823,0.015212050704546651,0.07310711631886482,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
472,0.03788571406845324,0.013936658607894864,0.0065594194704629676,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
473,0.009296820570096688,0.025016117203154907,0.7101659404459129,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
474,-0.01438791386635154,0.015953018239727657,0.3671137639172435,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
475,-0.010520330645808046,0.015557309411225375,0.4988941669825214,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
476,0.0155659690701936,0.015951656986896517,0.32915295257350297,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
477,-0.014680077819214602,0.01545589654067352,0.3422116734634947,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
478,-0.027423288890381613,0.017972434047154432,0.12704652669167418,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
479,0.018802677769610573,0.018992378379802402,0.3221683755431364,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
480,-0.007681557465349344,0.01839698056258274,0.6762802054404797,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
481,-0.013213967977104134,0.014049372498166941,0.34694169411537046,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
482,-0.012487137630216142,0.013448562108480604,0.3531425730584068,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
483,-0.018771516435054217,0.013425290894483195,0.1620468740200438,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
484,-0.020689929939302,0.015749046716201906,0.18893847525392882,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
485,0.001000948672942534,0.019744536266546778,0.9595685848862828,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
486,-0.004043750524697341,0.012911848421498569,0.7541428629444401,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
487,0.020189946037053104,0.013670949210684846,0.13971575818875895,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
488,0.005317332501932552,0.020344575960851173,0.793812091003478,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
489,-0.02666623282216251,0.017331443925918854,0.12390094686083676,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
490,0.018921155448937958,0.01872219219337386,0.31219492365802615,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
491,0.002816977045841126,0.01667762618071714,0.8658693572880214,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
492,0.014728372650960548,0.01914819305326591,0.4417875305035722,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
493,0.008675814312219497,0.018070793826651048,0.6311552574988657,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
494,0.024917178523001706,0.015167522639132673,0.1004246977715982,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
495,-0.014106872349539145,0.023914950728414534,0.5552733123541969,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
496,-0.03209346518340342,0.025514721592932537,0.2084492325954055,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
497,0.0008009179956682492,0.015325133334650281,0.9583201458726416,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
498,0.014849337909611088,0.01491810399239987,0.31954641250058535,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
499,-0.00971539150893877,0.017230577938254686,0.5728589800274078,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
500,-0.034280802709290695,0.02746988305426905,0.21205253942095714,-0.054088977915864256,co2_emission_intensity,digital_inclusive_finance_index
